"ano","idade","sexo","grupo","pop","obito","logmx","logmx.hat","logmx.hat.inf","logmx.hat.sup"
2015,98,"f","total",15130,2204,-1.9264056365096,-1.90325282609028,-1.91465537681276,-1.8918502753678
2015,99,"f","total",12035,1778,-1.91232993414332,-1.85810555872976,-1.87117907168811,-1.8450320457714
2015,100,"f","total",8813,1468,-1.7923269739252,-1.81755829136923,-1.83297644273932,-1.80214013999915
2015,101,"f","total",5774,1006,-1.7473830095632,-1.78091102400871,-1.79908865077281,-1.76273339724461
2015,102,"f","total",4203,782,-1.68169909445981,-1.74836375664819,-1.76955424768507,-1.72717326561131
2015,103,"f","total",3280,618,-1.6691102439205,-1.72031648928767,-1.74467940739076,-1.69595357118457
2015,104,"f","total",2492,508,-1.59035943232886,-1.69656922192714,-1.72420924217167,-1.66892920168262
2015,105,"f","total",1830,325,-1.72824606350573,-1.67772195456662,-1.70871056105743,-1.64673334807581
2015,106,"f","total",1033,181,-1.74172543785381,-1.6641746872061,-1.69856248762823,-1.62978688678397
2015,107,"f","total",893,186,-1.5688399071633,-1.65502741984558,-1.69285138018829,-1.61720345950286
2015,108,"f","total",1000,180,-1.71479842809193,-1.65068015248505,-1.69196801034481,-1.6093922946253
2015,109,"f","total",980,174,-1.72849727245009,-1.65193288512453,-1.69670594074723,-1.60715982950183
2015,110,"f","total",517,83,-1.82920226671183,-1.66838561776401,-1.71666055831751,-1.62011067721051
2015,65,"f","api.urb",123150,961,-4.85318399457839,-4.85533063680626,-4.89908033904033,-4.8115809345722
2015,66,"f","api.urb",115857,983,-4.76950283084869,-4.76010206862271,-4.79373175258355,-4.72647238466187
2015,67,"f","api.urb",113410,1069,-4.66428593878433,-4.66397350043917,-4.68966960217475,-4.63827739870359
2015,68,"f","api.urb",104818,1082,-4.57341433243952,-4.55914493225562,-4.58155114677005,-4.53673871774119
2015,69,"f","api.urb",93985,1146,-4.40685757677601,-4.45951636407207,-4.4851328052123,-4.43389992293184
2015,70,"f","api.urb",87811,1091,-4.3880920706807,-4.34958779588852,-4.38309571238415,-4.3160798793929
2015,71,"f","api.urb",87477,1283,-4.22217481603422,-4.2419115404123,-4.26790838337834,-4.21591469744626
2015,72,"f","api.urb",79821,1281,-4.13214560481594,-4.12423528493607,-4.14482441056129,-4.10364615931086
2015,73,"f","api.urb",71412,1276,-4.02473573752812,-4.01145902945985,-4.03061651408877,-3.99230154483092
2015,74,"f","api.urb",66597,1349,-3.89929595426112,-3.89898277398362,-3.921457809336,-3.87650773863124
2015,75,"f","api.urb",69848,1646,-3.74797335025363,-3.78010651850739,-3.80905934366075,-3.75115369335404
2015,76,"f","api.urb",63697,1536,-3.72495583098222,-3.67829559582463,-3.70076192725077,-3.65582926439849
2015,77,"f","api.urb",59162,1682,-3.56029588234651,-3.57688467314187,-3.59465435734409,-3.55911498893964
2015,78,"f","api.urb",56588,1774,-3.4625600647093,-3.4740737504591,-3.49054624180237,-3.45760125911584
2015,79,"f","api.urb",58389,1967,-3.39061797652163,-3.36976282777634,-3.38903664242136,-3.35048901313132
2015,80,"f","api.urb",53446,2061,-3.25548049646675,-3.25495190509357,-3.27977472838982,-3.23012908179733
2015,81,"f","api.urb",49301,2093,-3.15934592135472,-3.14192459985186,-3.16125410274349,-3.12259509696024
2015,82,"f","api.urb",46278,2388,-2.96421049064956,-3.02219729461015,-3.03739131325164,-3.00700327596867
2015,83,"f","api.urb",45240,2418,-2.92904089905532,-2.90596998936844,-2.91967612367823,-2.89226385505866
2015,84,"f","api.urb",42062,2565,-2.79718624163875,-2.79104268412673,-2.80668331799361,-2.77540205025986
2015,85,"f","api.urb",37732,2617,-2.6684799172396,-2.67471537888502,-2.69474466076424,-2.65468609700581
2015,86,"f","api.urb",31734,2477,-2.55034051080468,-2.55276372067084,-2.56984855642769,-2.53567888491399
2015,87,"f","api.urb",26769,2353,-2.4315533918409,-2.43351206245666,-2.4482704527944,-2.41875367211893
2015,88,"f","api.urb",23148,2201,-2.35299658116727,-2.31786040424248,-2.33123678455122,-2.30448402393375
2015,89,"f","api.urb",18010,2020,-2.18782964777475,-2.19900874602831,-2.21224672197812,-2.18577077007849
2015,90,"f","api.urb",14977,1897,-2.06624200005738,-2.08255708781413,-2.09693622049356,-2.06817795513469
2015,91,"f","api.urb",11418,1561,-1.98986441600877,-1.97150542959995,-1.98804247583736,-1.95496838336254
2015,92,"f","api.urb",8812,1413,-1.83039932523771,-1.86015377138577,-1.87952868640971,-1.84077885636183
2015,93,"f","api.urb",6491,1121,-1.75619545796131,-1.75310211317159,-1.77574057068071,-1.73046365566248
2015,94,"f","api.urb",4682,906,-1.64244134200788,-1.64955045495741,-1.67571935208511,-1.62338155782971
2015,95,"f","api.urb",3370,702,-1.5687346193206,-1.54749879674323,-1.57737054907966,-1.5176270444068
2015,96,"f","api.urb",2324,521,-1.49529507621843,-1.47892953369863,-1.5060214022372,-1.45183766516006
2015,97,"f","api.urb",1554,384,-1.39794497833987,-1.41316027065402,-1.44652146017239,-1.37979908113566
2015,98,"f","api.urb",982,251,-1.36413836922268,-1.35019100760942,-1.39523898717739,-1.30514302804145
2015,99,"f","api.urb",563,156,-1.28342362089015,-1.29022174456482,-1.34923889319248,-1.23120459593716
2015,100,"f","api.urb",364,109,-1.2058059854076,-1.23485248152021,-1.30883950114548,-1.16086546189495
2015,101,"f","api.urb",209,66,-1.15267950993839,-1.18338321847561,-1.27283983469725,-1.09392660225397
2015,102,"f","api.urb",118,43,-1.0094845087721,-1.13601395543101,-1.24121968327189,-1.03080822759012
2015,103,"f","api.urb",46,17,-0.995428052432879,-1.0931446923864,-1.21427006556288,-0.972019319209922
2015,104,"f","api.urb",33,10,-1.19392246847243,-1.0545754293418,-1.19173161314574,-0.917419245537861
2015,105,"f","api.urb",18,3,-1.79175946922805,-1.0209061662972,-1.17416944747075,-0.867642885123639
2015,106,"f","api.urb",11,1,-2.39789527279837,-0.992536903252592,-1.16196181236697,-0.823111994138209
2015,107,"f","api.urb",4,1,-1.38629436111989,-0.968567640207989,-1.15419446524321,-0.782940815172769
2015,108,"f","api.urb",1,0,-Inf,-0.949398377163385,-1.15125770538183,-0.74753904894494
2015,109,"f","api.urb",2,2,0,-0.935829114118781,-1.15394470383409,-0.717713524403477
2015,110,"f","api.urb",1,0,-Inf,-0.937459851074178,-1.17185051734913,-0.703069184799228
2015,65,"m","atc",159147,2163,-4.29833215643814,-4.29130457899386,-4.3207793564329,-4.26182980155482
2015,66,"m","atc",145258,2170,-4.20378430411561,-4.19069246093248,-4.21328481466915,-4.16810010719582
2015,67,"m","atc",135838,2295,-4.08073015573837,-4.08838034287111,-4.1057516765219,-4.07100900922033
2015,68,"m","atc",124530,2402,-3.94824492707527,-3.98056822480974,-3.99615055009878,-3.9649858995207
2015,69,"m","atc",109704,2254,-3.88507941407997,-3.87815610674837,-3.89641949452781,-3.85989271896892
2015,70,"m","atc",98756,2257,-3.77861566359372,-3.77114398868699,-3.79510209061753,-3.74718588675646
2015,71,"m","atc",93089,2357,-3.6761664008243,-3.67886108037173,-3.69742011411744,-3.66030204662602
2015,72,"m","atc",83205,2289,-3.59319240120488,-3.57947817205646,-3.59450661989417,-3.56444972421874
2015,73,"m","atc",74374,2303,-3.4748937975587,-3.48359526374119,-3.49836821810461,-3.46882230937777
2015,74,"m","atc",67897,2237,-3.41285616845907,-3.38711235542592,-3.40504544055405,-3.36917927029779
2015,75,"m","atc",65922,2438,-3.29729419388772,-3.28752944711065,-3.31067940022459,-3.26437949399671
2015,76,"m","atc",59826,2492,-3.1783547481495,-3.19295396024742,-3.21087186812824,-3.17503605236661
2015,77,"m","atc",53131,2458,-3.07341255089983,-3.0974784733842,-3.11210681855686,-3.08285012821154
2015,78,"m","atc",47716,2387,-2.99522942406301,-3.00250298652097,-3.01715670646414,-2.9878492665778
2015,79,"m","atc",45099,2462,-2.90788604555155,-2.90622749965774,-2.92420750243506,-2.88824749688043
2015,80,"m","atc",39886,2419,-2.80267115350314,-2.79915201279452,-2.82238206784372,-2.77592195774531
2015,81,"m","atc",33745,2241,-2.71191006337658,-2.70343275683653,-2.72152407788492,-2.68534143578814
2015,82,"m","atc",29150,2126,-2.61821263287674,-2.60381350087854,-2.61865513563961,-2.58897186611747
2015,83,"m","atc",26690,2183,-2.50358888584863,-2.50559424492055,-2.5203783625102,-2.4908101273309
2015,84,"m","atc",23471,2128,-2.40058304506001,-2.40727498896256,-2.42522447165279,-2.38932550627234
2015,85,"m","atc",20155,1968,-2.32643459793907,-2.30825573300458,-2.33130167646991,-2.28520978953924
2015,86,"m","atc",16533,1847,-2.1917956823521,-2.2060444470207,-2.22564145320059,-2.18644744084081
2015,87,"m","atc",13502,1709,-2.06692941848622,-2.10813316103682,-2.1252213039023,-2.09104501817135
2015,88,"m","atc",11085,1485,-2.01017807081361,-2.00982187505295,-2.025790639449,-1.9938531106569
2015,89,"m","atc",8832,1237,-1.96569239612439,-1.91081058906907,-1.92733430174061,-1.89428687639754
2015,90,"m","atc",6988,1167,-1.78975803896739,-1.8106993030852,-1.82930305429122,-1.79209555187918
2015,91,"m","atc",5301,933,-1.73724556014046,-1.71538801710132,-1.73716417084317,-1.69361186335947
2015,92,"m","atc",3982,769,-1.6444485151185,-1.61837673111745,-1.64401531569248,-1.59273814654241
2015,93,"m","atc",2954,663,-1.49414047290546,-1.52506544513357,-1.55499048482616,-1.49514040544099
2015,94,"m","atc",2074,493,-1.43672521474678,-1.4354541591497,-1.46993188843345,-1.40097642986594
2015,95,"m","atc",1310,345,-1.33423799916384,-1.36214287316582,-1.40134688401795,-1.32293886231369
2015,96,"m","atc",979,269,-1.29182026292867,-1.29361408593027,-1.3291961146634,-1.25803205719714
2015,97,"m","atc",675,188,-1.27827072804258,-1.22758529869472,-1.26933265257412,-1.18583794481532
2015,98,"m","atc",429,145,-1.08472317650744,-1.16445651145917,-1.2189288606686,-1.10998416224974
2015,99,"m","atc",288,102,-1.03798766685167,-1.10412772422362,-1.17440764017514,-1.03384780827211
2015,100,"m","atc",202,56,-1.28291600666606,-1.04879893698807,-1.13631425467135,-0.961283619304799
2015,101,"m","atc",123,51,-0.880358722648092,-0.996670149752526,-1.10215109380193,-0.891189205703123
2015,102,"m","atc",63,27,-0.847297860387204,-0.948041362516977,-1.07190081016308,-0.824181914870876
2015,103,"m","atc",45,21,-0.762140052046897,-0.903312575281428,-1.04580373455153,-0.760821416011329
2015,104,"m","atc",22,10,-0.78845736036427,-0.862583788045879,-1.02387214055272,-0.701295435539036
2015,105,"m","atc",15,6,-0.916290731874155,-0.82625500081033,-1.00645424976521,-0.646055751855452
2015,106,"m","atc",6,1,-1.79175946922805,-0.793026213574781,-0.992217680457094,-0.593834746692467
2015,107,"m","atc",5,3,-0.510825623765991,-0.763697426339232,-0.981941203155087,-0.545453649523376
2015,108,"m","atc",2,0,-Inf,-0.737768639103682,-0.975110346867543,-0.500426931339822
2015,109,"m","atc",2,0,-Inf,-0.715039851868133,-0.971514920549239,-0.458564783187028
2015,110,"m","atc",1,0,-Inf,-0.711711064632584,-0.987347546163941,-0.436074583101228
2015,65,"m","total",518237,9926,-3.9552750894173,-3.92882099587198,-3.94224530927064,-3.91539668247332
2015,66,"m","total",505744,10854,-3.84149693676731,-3.85420392327221,-3.8644980864746,-3.84390976006982
2015,67,"m","total",501968,11674,-3.76117222585841,-3.77788685067244,-3.78576304466196,-3.77001065668293
2015,68,"m","total",466863,11652,-3.69055801364833,-3.69606977807268,-3.70302722713068,-3.68911232901467
2015,69,"m","total",425542,11475,-3.61319289459862,-3.61965270547291,-3.62772022014225,-3.61158519080357
2015,70,"m","total",399353,11638,-3.53557013130804,-3.53863563287314,-3.5492219692742,-3.52804929647208
2015,71,"m","total",396562,12119,-3.48805792808626,-3.46657492500158,-3.47476911026553,-3.45838073973764
2015,72,"m","total",365404,12188,-3.40055172966803,-3.38741421713003,-3.39401424663347,-3.38081418762658
2015,73,"m","total",332402,12133,-3.31041606674063,-3.31175350925847,-3.31818139151594,-3.30532562700099
2015,74,"m","total",305915,12349,-3.20973219745152,-3.23549280138691,-3.24326560749209,-3.22771999528174
2015,75,"m","total",319389,13262,-3.18150699266698,-3.15613209351535,-3.16617484825419,-3.14608933877652
2015,76,"m","total",278448,12885,-3.07316748328749,-3.0763759261098,-3.08415360387613,-3.06859824834346
2015,77,"m","total",246699,12369,-2.99297562762794,-2.99571975870424,-3.0021028654311,-2.98933665197738
2015,78,"m","total",223354,12518,-2.88159034824651,-2.91556359129868,-2.92201434806768,-2.90911283452968
2015,79,"m","total",219125,12760,-2.84332706532475,-2.83410742389313,-2.84205077996321,-2.82616406782304
2015,80,"m","total",189187,12103,-2.74928258814124,-2.74185125648757,-2.75210786312799,-2.73159464984715
2015,81,"m","total",162563,11297,-2.66652841519945,-2.66041807484567,-2.66841239587143,-2.6524237538199
2015,82,"m","total",148088,11423,-2.56217782490557,-2.57508489320377,-2.58158780410028,-2.56858198230725
2015,83,"m","total",140269,11424,-2.50784560200079,-2.49115171156187,-2.49750261891211,-2.48480080421163
2015,84,"m","total",125232,11063,-2.42656181000971,-2.40711852991997,-2.41473743343642,-2.39949962640352
2015,85,"m","total",112132,10756,-2.34421301034695,-2.32238534827806,-2.33215411739157,-2.31261657916456
2015,86,"m","total",92756,9907,-2.2367308114313,-2.2476404679797,-2.25602019325719,-2.23926074270221
2015,87,"m","total",79234,9114,-2.16259380678814,-2.17719558768134,-2.18450193640738,-2.16988923895529
2015,88,"m","total",68017,8619,-2.06578860526605,-2.10635070738297,-2.11305277109009,-2.09964864367586
2015,89,"m","total",56415,7323,-2.04171500051148,-2.03480582708461,-2.0415009427975,-2.02811071137172
2015,90,"m","total",47159,6708,-1.95022402707287,-1.96216094678624,-1.96944816032305,-1.95487373324944
2015,91,"m","total",37819,5647,-1.90168719115355,-1.89431606648788,-1.90266797513802,-1.88596415783774
2015,92,"m","total",29847,4896,-1.80766578706531,-1.82477118618952,-1.83450654778098,-1.81503582459805
2015,93,"m","total",23120,4118,-1.72533043519858,-1.75892630589115,-1.77024761954197,-1.74760499224033
2015,94,"m","total",18149,3277,-1.71168709305759,-1.69678142559279,-1.70981749135248,-1.6837453598331
2015,95,"m","total",15226,2764,-1.7063255869786,-1.65093654529442,-1.66577156698126,-1.63610152360758
2015,96,"m","total",11493,2187,-1.65920741269199,-1.62772049085274,-1.64073967306632,-1.61470130863916
2015,97,"m","total",9251,1839,-1.615509708167,-1.60700443641106,-1.62013091781523,-1.59387795500689
2015,98,"m","total",6895,1397,-1.59646943097044,-1.58918838196938,-1.60430440307547,-1.57407236086329
2015,99,"m","total",5406,1060,-1.62924053973028,-1.5741723275277,-1.5925589489027,-1.55578570615269
2015,100,"m","total",3951,803,-1.59336927646463,-1.56415627308601,-1.5865398779918,-1.54177266818023
2015,101,"m","total",2560,598,-1.45417178352298,-1.55734021864433,-1.58412394249019,-1.53055649479848
2015,102,"m","total",1784,390,-1.52046657401626,-1.55402416420265,-1.58544221839138,-1.52260611001392
2015,103,"m","total",1442,310,-1.5372140203657,-1.55460810976097,-1.59080485777019,-1.51841136175174
2015,104,"m","total",1013,227,-1.49572148676728,-1.55919205531929,-1.60026149864839,-1.51812261199018
2015,105,"m","total",746,158,-1.55213056717679,-1.5681760008776,-1.61418228257657,-1.52216971917864
2015,106,"m","total",377,68,-1.7127374822719,-1.58025994643592,-1.63124858151913,-1.52927131135271
2015,107,"m","total",336,68,-1.5976034547871,-1.59624389199424,-1.6522482492445,-1.54023953474398
2015,108,"m","total",289,62,-1.53929230306734,-1.61562783755256,-1.67667306116476,-1.55458261394036
2015,109,"m","total",204,32,-1.85238409104449,-1.63821178311088,-1.7043172654266,-1.57210630079515
2015,110,"m","total",112,20,-1.7227665977411,-1.68019572866919,-1.75137672634419,-1.6090147309942
2015,65,"m","api.urb",90943,1092,-4.42222205931385,-4.26377798232998,-4.29997894537582,-4.22757701928413
2015,66,"m","api.urb",97334,1657,-4.07313962444736,-4.14511718429157,-4.17289615174513,-4.11733821683802
2015,67,"m","api.urb",96437,1832,-3.96348167915288,-4.02475638625317,-4.0457779296998,-4.00373484280654
2015,68,"m","api.urb",87025,1825,-3.86461544666305,-3.89889558821477,-3.91681799022248,-3.88097318620706
2015,69,"m","api.urb",77805,1804,-3.76419927483104,-3.77843479017637,-3.7986731855507,-3.75819639480204
2015,70,"m","api.urb",72380,1898,-3.64112931794786,-3.65337399213797,-3.67996432402164,-3.6267836602543
2015,71,"m","api.urb",71179,1876,-3.63605598050919,-3.56574477915276,-3.58632403123149,-3.54516552707404
2015,72,"m","api.urb",63795,1900,-3.51382093120131,-3.47101556616756,-3.48752717301073,-3.45450395932439
2015,73,"m","api.urb",57595,1945,-3.38817378130806,-3.37978635318235,-3.39573716453963,-3.36383554182507
2015,74,"m","api.urb",52548,2057,-3.24047842693644,-3.28795714019715,-3.30716368291976,-3.26875059747453
2015,75,"m","api.urb",54253,2112,-3.24602292458676,-3.19302792721194,-3.2178477149174,-3.16820813950648
2015,76,"m","api.urb",48409,2210,-3.08669323131951,-3.10879386299513,-3.12797450675799,-3.08961321923227
2015,77,"m","api.urb",42558,2098,-3.0098833414739,-3.02365979877832,-3.03951942117466,-3.00780017638199
2015,78,"m","api.urb",37286,2128,-2.86343534959387,-2.93902573456152,-2.9553632204126,-2.92268824871043
2015,79,"m","api.urb",34221,1930,-2.87531948779708,-2.85309167034471,-2.87344000097151,-2.83274333971791
2015,80,"m","api.urb",28267,1749,-2.78265085047658,-2.7563576061279,-2.78268156800001,-2.73003364425579
2015,81,"m","api.urb",23921,1607,-2.70038764747328,-2.66647254051017,-2.68705767518982,-2.64588740583051
2015,82,"m","api.urb",21521,1698,-2.53957811472629,-2.57268747489243,-2.58928712874215,-2.55608782104272
2015,83,"m","api.urb",21178,1716,-2.51296690594249,-2.4803024092747,-2.49606163460769,-2.46454318394171
2015,84,"m","api.urb",19355,1783,-2.38465344514861,-2.38781734365697,-2.40631495959191,-2.36931972772202
2015,85,"m","api.urb",18143,1837,-2.29015100515504,-2.29463227803923,-2.3182325819456,-2.27103197413287
2015,86,"m","api.urb",16224,1798,-2.19981669135934,-2.19883002969346,-2.2188868196819,-2.17877323970501
2015,87,"m","api.urb",14617,1799,-2.09495427993876,-2.10732778134768,-2.12462376092743,-2.09003180176792
2015,88,"m","api.urb",12810,1809,-1.95745190949548,-2.0154255330019,-2.03116092621022,-1.99969013979358
2015,89,"m","api.urb",10334,1446,-1.96663830612842,-1.92282328465612,-1.9385595451405,-1.90708702417175
2015,90,"m","api.urb",8229,1294,-1.84992630454487,-1.82912103631035,-1.84641938286308,-1.81182268975762
2015,91,"m","api.urb",6415,1075,-1.78631833648797,-1.74021878796457,-1.76027897983053,-1.72015859609861
2015,92,"m","api.urb",4836,924,-1.655131140093,-1.64961653961879,-1.67322089105564,-1.62601218818194
2015,93,"m","api.urb",3615,737,-1.59025924240353,-1.56271429127301,-1.59034570673846,-1.53508287580756
2015,94,"m","api.urb",2525,589,-1.45557015805787,-1.47951204292723,-1.51147139898002,-1.44755268687445
2015,95,"m","api.urb",1712,448,-1.3406243242867,-1.41260979458146,-1.44909104130916,-1.37612854785375
2015,96,"m","api.urb",1305,353,-1.3074902628235,-1.34429098625189,-1.37712547615054,-1.31145649635324
2015,97,"m","api.urb",963,265,-1.2903235858119,-1.27847217792232,-1.31723611997418,-1.23970823587047
2015,98,"m","api.urb",525,166,-1.15141047423508,-1.21555336959275,-1.26658766974758,-1.16451906943793
